time,open,high,low,close
2023-11-02 13:30:00,212.97,219.2,211.45,218.51
2023-11-03 13:30:00,221.15,226.3701,218.4,219.96
2023-11-06 14:30:00,223.98,226.32,215.0,219.27
2023-11-07 14:30:00,219.98,223.12,215.72,222.18
2023-11-08 14:30:00,223.15,224.15,217.64,222.11
2023-11-09 14:30:00,219.75,220.8,206.68,209.98
2023-11-10 14:30:00,210.03,215.38,205.69,214.65
2023-11-13 14:30:00,215.6,225.4,211.6101,223.71
2023-11-14 14:30:00,235.03,238.135,230.72,237.41
2023-11-15 14:30:00,239.29,246.7,236.45,242.84
2023-11-16 14:30:00,239.49,240.88,230.96,233.59
2023-11-17 14:30:00,232.0,237.39,226.54,234.3
2023-11-20 14:30:00,234.04,237.1,231.02,235.6
2023-11-21 14:30:00,235.04,243.62,233.34,241.2
2023-11-22 14:30:00,242.04,244.01,231.4,234.21
2023-11-24 14:30:00,233.75,238.75,232.33,235.45
2023-11-27 14:30:00,236.89,238.33,232.1,236.08
2023-11-28 14:30:00,236.68,247.0,234.01,246.72
2023-11-29 14:30:00,249.21,252.75,242.76,244.14
2023-11-30 14:30:00,245.14,245.22,236.91,240.08
2023-12-01 14:30:00,233.14,240.19,231.9,238.83
2023-12-04 14:30:00,235.75,239.3733,233.2902,235.58
2023-12-05 14:30:00,233.87,246.66,233.7,238.72
2023-12-06 14:30:00,242.92,246.57,239.1709,239.37
2023-12-07 14:30:00,241.55,244.08,236.98,242.64
2023-12-08 14:30:00,240.27,245.27,239.2701,243.84
2023-12-11 14:30:00,242.74,243.441,237.45,239.74
2023-12-12 14:30:00,238.55,238.99,233.87,237.01
2023-12-13 14:30:00,234.19,240.3,228.2,239.29
2023-12-14 14:30:00,241.22,253.88,240.79,251.05
2023-12-15 14:30:00,251.21,254.13,248.3,253.5
2023-12-18 14:30:00,253.78,258.74,251.36,252.08
2023-12-19 14:30:00,253.48,258.3399,253.01,257.22
2023-12-20 14:30:00,256.41,259.84,247.0,247.14
2023-12-21 14:30:00,251.9,254.7999,248.55,254.5
2023-12-22 14:30:00,256.76,258.22,251.37,252.54
2023-12-26 14:30:00,254.49,257.97,252.91,256.61
2023-12-27 14:30:00,258.35,263.34,257.52,261.44
2023-12-28 14:30:00,263.66,265.13,252.71,253.18
2023-12-29 14:30:00,255.1,255.19,247.43,248.48
2024-01-02 14:30:00,250.08,251.25,244.41,248.42
2024-01-03 14:30:00,244.98,245.68,236.32,238.45
2024-01-04 14:30:00,239.25,242.7,237.73,237.93
2024-01-05 14:30:00,236.86,240.1196,234.9001,237.49
2024-01-08 14:30:00,236.14,241.25,235.3,240.45
2024-01-09 14:30:00,238.11,238.9646,232.04,234.96
2024-01-10 14:30:00,235.1,235.5,231.29,233.94
2024-01-11 14:30:00,230.57,230.93,225.37,227.22
2024-01-12 14:30:00,220.08,225.34,217.1501,218.89
2024-01-16 14:30:00,215.1,223.49,212.18,219.91
2024-01-17 14:30:00,214.86,215.67,212.01,215.55
2024-01-18 14:30:00,216.88,217.45,208.74,211.88
2024-01-19 14:30:00,209.99,213.19,207.56,212.19
2024-01-22 14:30:00,212.26,217.8,206.27,208.8
2024-01-23 14:30:00,211.3,215.65,207.7516,209.14
2024-01-24 14:30:00,211.88,212.73,206.77,207.83
2024-01-25 14:30:00,189.7,193.0,180.06,182.63
2024-01-26 14:30:00,185.5,186.78,182.1,183.25
2024-01-29 14:30:00,185.63,191.48,183.67,190.93
2024-01-30 14:30:00,195.33,196.3593,190.61,191.59
2024-01-31 14:30:00,186.995,193.97,185.8459,187.29
2024-02-01 14:30:00,188.5,189.88,184.28,188.86
2024-02-02 14:30:00,185.04,188.69,182.0,187.91
2024-02-05 14:30:00,184.26,184.68,175.01,181.06
2024-02-06 14:30:00,177.21,186.49,177.11,185.1
2024-02-07 14:30:00,188.18,189.79,182.68,187.58
2024-02-08 14:30:00,189.0,191.6171,185.58,189.56
2024-02-09 14:30:00,190.18,194.12,189.48,193.57
2024-02-12 14:30:00,192.11,194.73,187.28,188.13
2024-02-13 14:30:00,183.99,187.26,182.1087,184.02
