time,open,high,low,close
2023-07-26 13:30:00,263.25,268.04,261.75,264.35
2023-07-27 13:30:00,268.31,269.13,255.3,255.71
2023-07-28 13:30:00,259.86,267.25,258.2312,266.44
2023-07-31 13:30:00,267.48,269.08,263.78,267.43
2023-08-01 13:30:00,266.26,266.47,260.25,261.07
2023-08-02 13:30:00,255.57,259.52,250.49,254.11
2023-08-03 13:30:00,252.04,260.49,252.0,259.32
2023-08-04 13:30:00,260.97,264.77,253.11,253.86
2023-08-07 13:30:00,251.45,253.6511,242.76,251.45
2023-08-08 13:30:00,247.45,250.92,245.01,249.7
2023-08-09 13:30:00,250.87,251.1,241.9,242.19
2023-08-10 13:30:00,245.4,251.8,243.0,245.34
2023-08-11 13:30:00,241.77,243.79,238.02,242.65
2023-08-14 13:30:00,235.7,240.66,233.75,239.76
2023-08-15 13:30:00,238.73,240.5,232.61,232.96
2023-08-16 13:30:00,228.02,233.97,225.38,225.6
2023-08-17 13:30:00,226.06,226.74,218.83,219.22
2023-08-18 13:30:00,214.12,217.58,212.36,215.49
2023-08-21 13:30:00,221.5512,232.1343,220.58,231.28
2023-08-22 13:30:00,240.25,240.82,229.55,233.19
2023-08-23 13:30:00,229.34,238.98,229.29,236.86
2023-08-24 13:30:00,238.66,238.92,228.1801,230.04
2023-08-25 13:30:00,231.31,239.0,230.35,238.59
2023-08-28 13:30:00,242.58,244.38,235.35,238.82
2023-08-29 13:30:00,238.58,257.48,237.77,257.18
2023-08-30 13:30:00,254.2,260.51,250.59,256.9
2023-08-31 13:30:00,255.98,261.18,255.05,258.08
2023-09-01 13:30:00,257.26,259.0794,242.01,245.01
2023-09-05 13:30:00,245.0,258.0,244.86,256.49
2023-09-06 13:30:00,255.135,255.39,245.06,251.92
2023-09-07 13:30:00,245.07,252.81,243.265,251.49
2023-09-08 13:30:00,251.22,256.52,246.67,248.5
2023-09-11 13:30:00,264.27,274.85,260.61,273.58
2023-09-12 13:30:00,270.76,278.39,266.6,267.48
2023-09-13 13:30:00,270.07,274.98,268.1,271.3
2023-09-14 13:30:00,271.32,276.7094,270.42,276.04
2023-09-15 13:30:00,277.55,278.98,271.0,274.39
2023-09-18 13:30:00,271.16,271.44,263.7601,265.28
2023-09-19 13:30:00,264.35,267.85,261.2,266.5
2023-09-20 13:30:00,267.04,273.93,262.4606,262.59
2023-09-21 13:30:00,257.85,260.86,254.21,255.7
2023-09-22 13:30:00,257.4,257.7888,244.48,244.88
2023-09-25 13:30:00,243.38,247.1,238.31,246.99
2023-09-26 13:30:00,242.98,249.55,241.6601,244.12
2023-09-27 13:30:00,244.262,245.33,234.58,240.5
2023-09-28 13:30:00,240.02,247.55,238.65,246.38
2023-09-29 13:30:00,250.0,254.77,246.35,250.22
2023-10-02 13:30:00,244.81,254.2799,242.62,251.6
2023-10-03 13:30:00,248.61,250.02,244.45,246.53
2023-10-04 13:30:00,248.14,261.86,247.6,261.16
2023-10-05 13:30:00,260.0,263.6,256.25,260.05
2023-10-06 13:30:00,253.98,261.65,250.65,260.53
2023-10-09 13:30:00,255.31,261.36,252.05,259.67
2023-10-10 13:30:00,257.75,268.94,257.65,263.62
2023-10-11 13:30:00,266.2,268.6,260.9,262.99
2023-10-12 13:30:00,262.92,265.41,256.6307,258.87
2023-10-13 13:30:00,258.9,259.6,250.22,251.12
2023-10-16 13:30:00,250.05,255.3999,248.48,253.92
2023-10-17 13:30:00,250.1,257.183,247.08,254.85
2023-10-18 13:30:00,252.7,254.63,242.08,242.68
2023-10-19 13:30:00,225.95,230.61,216.78,220.11
2023-10-20 13:30:00,217.01,218.8606,210.42,211.99
2023-10-23 13:30:00,210.0,216.98,202.51,212.08
2023-10-24 13:30:00,216.5,222.05,214.11,216.52
2023-10-25 13:30:00,215.88,220.1,212.2,212.42
2023-10-26 13:30:00,211.32,214.8,204.88,205.76
2023-10-27 13:30:00,210.6,212.41,205.77,207.3
2023-10-30 13:30:00,209.28,210.88,194.67,197.36
2023-10-31 13:30:00,196.12,202.8,194.07,200.84
2023-11-01 13:30:00,204.04,205.99,197.85,205.66
