time,open,high,low,close
2009-04-09 13:30:00,4.229281,4.28571,4.212853,4.270353
2009-04-13 13:30:00,4.286067,4.32071,4.249996,4.293567
2009-04-14 13:30:00,4.270353,4.291781,4.187496,4.225353
2009-04-15 13:30:00,4.18571,4.22321,4.134281,4.201424
2009-04-16 13:30:00,4.256781,4.39821,4.242495,4.337496
2009-04-17 13:30:00,4.327852,4.437496,4.294639,4.407853
2009-04-20 13:30:00,4.347496,4.392496,4.25571,4.303567
2009-04-21 13:30:00,4.246067,4.362138,4.23571,4.348567
2009-04-22 13:30:00,4.379638,4.476782,4.328567,4.339638
2009-04-23 13:30:00,4.522138,4.542853,4.411067,4.478567
2009-04-24 13:30:00,4.451424,4.469281,4.391781,4.424995
2009-04-27 13:30:00,4.389281,4.464281,4.38071,4.454638
2009-04-28 13:30:00,4.405356,4.507496,4.402138,4.425067
2009-04-29 13:30:00,4.458924,4.530353,4.422496,4.469281
2009-04-30 13:30:00,4.507853,4.53571,4.461424,4.493924
2009-05-01 13:30:00,4.492853,4.569638,4.492853,4.544282
2009-05-04 13:30:00,4.579996,4.72321,4.559995,4.716781
2009-05-05 13:30:00,4.705352,4.744995,4.682852,4.739638
2009-05-06 13:30:00,4.761781,4.767852,4.65071,4.732138
2009-05-07 13:30:00,4.726067,4.72821,4.567852,4.609281
2009-05-08 13:30:00,4.608566,4.686931,4.509281,4.613924
2009-05-11 13:30:00,4.548924,4.677139,4.539995,4.627496
2009-05-12 13:30:00,4.627138,4.632496,4.401781,4.443567
2009-05-13 13:30:00,4.400353,4.429281,4.263567,4.267496
2009-05-14 13:30:00,4.277853,4.411781,4.274996,4.391067
2009-05-15 13:30:00,4.368567,4.45071,4.34321,4.372138
2009-05-18 13:30:00,4.418924,4.524995,4.341782,4.523209
2009-05-19 13:30:00,4.529282,4.61821,4.49071,4.551781
2009-05-20 13:30:00,4.55821,4.614639,4.474996,4.495353
2009-05-21 13:30:00,4.469638,4.527853,4.388924,4.434995
2009-05-22 13:30:00,4.430353,4.434995,4.34821,4.374996
2009-05-26 13:30:00,4.455709,4.672495,4.44821,4.67071
2009-05-27 13:30:00,4.706424,4.820709,4.675352,4.751781
2009-05-28 13:30:00,4.766067,4.835352,4.715352,4.823924
2009-05-29 13:30:00,4.835352,4.853566,4.780353,4.850352
2009-06-01 13:30:00,4.873924,4.999638,4.857138,4.976781
2009-06-02 13:30:00,4.963924,5.047852,4.941067,4.981781
2009-06-03 13:30:00,4.999995,5.039638,4.966781,5.033924
2009-06-04 13:30:00,5.004638,5.14928,5.001423,5.133567
2009-06-05 13:30:00,5.189638,5.228566,5.114638,5.166781
2009-06-08 13:30:00,5.136424,5.151066,4.979638,5.137495
2009-06-09 13:30:00,5.136066,5.162852,5.019638,5.097138
2009-06-10 13:30:00,5.081423,5.083924,4.939281,5.008924
2009-06-11 13:30:00,4.983924,5.055709,4.948209,4.998209
2009-06-12 13:30:00,4.957495,4.967853,4.858566,4.891781
2009-06-15 13:30:00,4.857495,4.890352,4.817495,4.860352
2009-06-16 13:30:00,4.880709,4.945352,4.86071,4.869638
2009-06-17 13:30:00,4.881067,4.908924,4.804638,4.842138
2009-06-18 13:30:00,4.861067,4.928567,4.842495,4.852852
2009-06-19 13:30:00,4.931067,4.982138,4.88928,4.981424
2009-06-22 13:30:00,5.023924,5.055709,4.868924,4.906067
2009-06-23 13:30:00,4.871423,4.891067,4.74571,4.786066
2009-06-24 13:30:00,4.836424,4.910709,4.816424,4.864995
2009-06-25 13:30:00,4.848209,5.007138,4.828924,4.994995
2009-06-26 13:30:00,4.992495,5.127138,4.99071,5.087138
2009-06-29 13:30:00,5.123567,5.141066,5.054995,5.070352
2009-06-30 13:30:00,5.092138,5.135709,5.064281,5.08678
2009-07-01 13:30:00,5.124995,5.166423,5.089995,5.101066
2009-07-02 13:30:00,5.044638,5.101066,4.992495,5.000709
2009-07-06 13:30:00,4.953566,4.963924,4.866067,4.950352
2009-07-07 13:30:00,4.945709,4.988566,4.827852,4.835709
2009-07-08 13:30:00,4.854281,4.929995,4.800709,4.900709
2009-07-09 13:30:00,4.919995,4.92821,4.854638,4.869995
2009-07-10 13:30:00,4.869281,4.963209,4.868567,4.947138
2009-07-13 13:30:00,4.983566,5.083566,4.911781,5.083566
2009-07-14 13:30:00,5.072495,5.113566,5.041459,5.081066
2009-07-15 13:30:00,5.179994,5.249995,5.154281,5.245709
2009-07-16 13:30:00,5.205709,5.286423,5.198924,5.268566
2009-07-17 13:30:00,5.32428,5.42928,5.308209,5.419637
2009-07-20 13:30:00,5.473923,5.536994,5.388923,5.46103
