time,open,high,low,close
2016-03-23 13:30:00,26.62,26.7675,26.475,26.5325
2016-03-24 13:30:00,26.3675,26.5625,26.2225,26.4175
2016-03-28 13:30:00,26.5,26.5475,26.265,26.2975
2016-03-29 13:30:00,26.2225,26.9475,26.22,26.92
2016-03-30 13:30:00,27.1625,27.605,27.15,27.39
2016-03-31 13:30:00,27.43,27.475,27.22,27.2475
2016-04-01 13:30:00,27.195,27.5,27.05,27.4975
2016-04-04 13:30:00,27.605,28.0475,27.5675,27.78
2016-04-05 13:30:00,27.3775,27.6825,27.355,27.4525
2016-04-06 13:30:00,27.5575,27.745,27.3,27.74
2016-04-07 13:30:00,27.4875,27.605,27.03025,27.135
2016-04-08 13:30:00,27.2275,27.4425,27.0425,27.165
2016-04-11 13:30:00,27.2425,27.6525,27.2075,27.255
2016-04-12 13:30:00,27.335,27.625,27.165,27.61
2016-04-13 13:30:00,27.7,28.085,27.7,28.01
2016-04-14 13:30:00,27.905,28.0975,27.8325,28.025
2016-04-15 13:30:00,28.0275,28.075,27.4325,27.4625
2016-04-18 13:30:00,27.2225,27.2375,26.735,26.87
2016-04-19 13:30:00,26.97,27.0,26.5575,26.7275
2016-04-20 13:30:00,26.66,27.0225,26.515,26.7825
2016-04-21 13:30:00,26.7325,26.7325,26.38,26.4925
2016-04-22 13:30:00,26.2525,26.62,26.155,26.42
2016-04-25 13:30:00,26.25,26.4125,26.1275,26.27
2016-04-26 13:30:00,25.9775,26.325,25.9775,26.0875
2016-04-27 13:30:00,24.0,24.6775,23.92,24.455
2016-04-28 13:30:00,24.4025,24.47,23.5625,23.7075
2016-04-29 13:30:00,23.4975,23.68,23.1275,23.435
2016-05-02 13:30:00,23.49125,23.52,23.1,23.41
2016-05-03 13:30:00,23.55,23.935,23.42,23.795
2016-05-04 13:30:00,23.8,23.975,23.455,23.5475
2016-05-05 13:30:00,23.5,23.5175,23.17,23.31
2016-05-06 13:30:00,23.3425,23.3625,22.9625,23.18
2016-05-09 13:30:00,23.25,23.4425,23.1475,23.1975
2016-05-10 13:30:00,23.3325,23.3925,23.0275,23.355
2016-05-11 13:30:00,23.37,23.3925,23.115,23.1275
2016-05-12 13:30:00,23.18,23.195,22.3675,22.585
2016-05-13 13:30:00,22.5,22.9175,22.5,22.63
2016-05-16 13:30:00,23.0975,23.5975,22.9125,23.47
2016-05-17 13:30:00,23.6375,23.675,23.2525,23.3725
2016-05-18 13:30:00,23.54,23.8025,23.4725,23.64
2016-05-19 13:30:00,23.66,23.66,23.3925,23.55
2016-05-20 13:30:00,23.66,23.8575,23.63,23.805
2016-05-23 13:30:00,23.9675,24.2975,23.9175,24.1075
2016-05-24 13:30:00,24.305,24.5225,24.21,24.475
2016-05-25 13:30:00,24.6675,24.935,24.5275,24.905
2016-05-26 13:30:00,24.92,25.1825,24.66,25.1025
2016-05-27 13:30:00,24.86,25.1175,24.81125,25.0875
2016-05-31 13:30:00,24.9,25.1,24.705,24.965
2016-06-01 13:30:00,24.755,24.885,24.5825,24.615
2016-06-02 13:30:00,24.4,24.46,24.1575,24.43
2016-06-03 13:30:00,24.4475,24.5675,24.3625,24.48
2016-06-06 13:30:00,24.4975,24.785,24.3875,24.6575
2016-06-07 13:30:00,24.8125,24.9675,24.74,24.7575
2016-06-08 13:30:00,24.755,24.89,24.67,24.735
2016-06-09 13:30:00,24.625,24.9975,24.615,24.9125
2016-06-10 13:30:00,24.6325,24.836425,24.62,24.7075
2016-06-13 13:30:00,24.6725,24.78,24.275,24.335
2016-06-14 13:30:00,24.33,24.61875,24.1875,24.365
2016-06-15 13:30:00,24.455,24.6025,24.2575,24.285
2016-06-16 13:30:00,24.1125,24.4375,24.0175,24.3875
2016-06-17 13:30:00,24.155,24.1625,23.825,23.8325
2016-06-20 13:30:00,24.0,24.1425,23.7575,23.775
2016-06-21 13:30:00,23.735,24.0875,23.669,23.9775
2016-06-22 13:30:00,24.0625,24.2225,23.8375,23.8875
2016-06-23 13:30:00,23.985,24.0725,23.8125,24.025
2016-06-24 13:30:00,23.2275,23.66375,23.1625,23.35
2016-06-27 13:30:00,23.25,23.2625,22.875,23.01
2016-06-28 13:30:00,23.225,23.415,23.035,23.3975
2016-06-29 13:30:00,23.4925,23.6375,23.4075,23.6
2016-06-30 13:30:00,23.61,23.9425,23.575,23.9
