pid,ud1,ud1_d,ud2,ud2_d,ud3,ud3_d,ud4,ud4_d,ud5,ud5_d,ud6,ud6_d,ud7,ud7_d
26,0,-0.0022320000000000118,0,-0.05357200000000001,1,0.10044600000000004,1,0.026785999999999976,0,-0.0022320000000000118,0,-0.04017799999999999,1,0.015624000000000027
27,1,0.04464299999999999,0,-0.07142799999999999,1,0.026785000000000003,0,-0.020089000000000024,1,0.02232200000000001,0,-0.035715,1,0.05357200000000001
28,1,0.004463999999999968,1,0.02455400000000002,0,-0.042410999999999976,1,0.018972999999999962,0,-0.02455299999999999,0,-0.032366000000000006,1,0.03348200000000001
29,1,0.021206000000000003,0,-0.04910700000000001,1,0.026785000000000003,0,-0.03794599999999998,1,0.020088999999999968,0,-0.030133999999999994,1,0.04352699999999998
30,1,0.023438000000000014,0,-0.035715,1,0.017857000000000012,0,-0.03906200000000004,1,0.02120500000000003,0,-0.05357099999999998,1,0.029017999999999988
31,1,0.027901999999999982,0,-0.01674099999999995,1,0.0625,1,0.03236599999999995,0,-0.045758999999999994,0,-0.017856999999999956,0,-0.017857000000000012
32,0,-0.015625,1,0.05245500000000003,0,-0.03348200000000001,1,0.05022300000000002,0,-0.02120500000000003,1,0.05245500000000003,0,-0.03794700000000001
33,0,-0.017857000000000012,1,0.03125,0,-0.015625,0,-0.10044599999999998,1,0.03794599999999998,0,-0.05022300000000002,1,0.007813000000000014
34,1,0.03348200000000001,1,0.05022300000000002,0,-0.02232200000000001,1,0.03459899999999999,0,-0.04464299999999999,1,0.03459799999999996,0,-0.02566999999999997
35,0,-0.0022320000000000118,1,0.07254500000000003,0,-0.056920000000000026,1,0.022321000000000035,0,-0.035714000000000024,0,-0.04464299999999999,1,0.032366000000000006
36,0,-0.060268000000000044,0,-0.031249999999999972,1,0.011161000000000004,0,-0.029018000000000016,1,0.05468799999999999,1,0.05022300000000002,1,0.051339000000000024
37,1,0.013392999999999988,1,0.161831,0,-0.03794699999999995,1,0.0011159999999998949,1,0.08928600000000009,0,-0.03906300000000007,1,0.04352699999999998
38,1,0.0625,0,-0.08482099999999992,0,-0.035714000000000024,0,-0.09821400000000002,1,0.05580299999999999,0,-0.08258899999999997,0,-0.02455400000000002
39,1,0.042410999999999976,0,-0.021206000000000003,1,0.08928599999999998,0,-0.03906299999999996,1,0.033482999999999985,0,-0.0625,1,0.008927999999999991
40,1,0.0625,0,-0.0625,1,0.060268000000000044,0,-0.04241100000000003,1,0.0022320000000000118,1,0.08258899999999997,1,0.046875
41,0,-0.017857000000000012,1,0.07031199999999993,0,-0.05691899999999994,1,0.013392999999999988,0,-0.061383999999999994,1,0.02120500000000003,0,-0.05580300000000005
42,1,0.05133899999999991,0,-0.07254399999999994,0,-0.092634,1,0.042410999999999976,0,-0.042410999999999976,1,0.04017799999999999,0,-0.04241
