time,open,high,low,close
2000-06-05 13:30:00,2.751563,2.8125,2.625,2.725
2000-06-06 13:30:00,2.7,2.728125,2.5125,2.528125
2000-06-07 13:30:00,2.59375,2.609375,2.50625,2.590625
2000-06-08 13:30:00,2.628125,2.671875,2.58125,2.59375
2000-06-09 13:30:00,2.596875,2.6625,2.59375,2.609375
2000-06-12 13:30:00,2.609375,2.609375,2.35,2.421875
2000-06-13 13:30:00,2.409375,2.475,2.3125,2.45
2000-06-14 13:30:00,2.465625,2.49375,2.3,2.321875
2000-06-15 13:30:00,2.35,2.396875,2.265625,2.315625
2000-06-16 13:30:00,2.3625,2.371875,2.26875,2.3
2000-06-19 13:30:00,2.275,2.29375,2.175,2.265625
2000-06-20 13:30:00,2.29375,2.43125,2.25625,2.30625
2000-06-21 13:30:00,2.271875,2.346875,2.253125,2.303125
2000-06-22 13:30:00,2.309375,2.321875,2.08125,2.1
2000-06-23 13:30:00,1.83125,1.85,1.623438,1.69375
2000-06-26 13:30:00,1.765625,1.766406,1.640625,1.696875
2000-06-27 13:30:00,1.6875,1.925,1.675,1.825
2000-06-28 13:30:00,1.84375,1.996875,1.80625,1.89375
2000-06-29 13:30:00,1.85625,1.925,1.80625,1.85625
2000-06-30 13:30:00,1.85,1.8625,1.775,1.815625
2000-07-03 13:30:00,1.834375,1.875,1.825,1.85
2000-07-05 13:30:00,1.85,1.925,1.81875,1.825
2000-07-06 13:30:00,1.84375,1.86875,1.7375,1.803125
2000-07-07 13:30:00,1.80625,1.85,1.7625,1.80625
2000-07-10 13:30:00,1.81875,1.81875,1.75,1.753125
2000-07-11 13:30:00,1.759375,1.7625,1.63125,1.65625
2000-07-12 13:30:00,1.771875,1.80625,1.7125,1.753125
2000-07-13 13:30:00,1.78125,1.8,1.74375,1.75
2000-07-14 13:30:00,1.81875,2.160156,1.815625,2.125
2000-07-17 13:30:00,2.14375,2.196875,2.0125,2.05625
2000-07-18 13:30:00,2.00625,2.18125,1.975,2.0875
2000-07-19 13:30:00,2.075,2.078125,1.95,2.04375
2000-07-20 13:30:00,2.046875,2.16875,1.975,2.015625
2000-07-21 13:30:00,2.021875,2.125,2.021875,2.05625
2000-07-24 13:30:00,2.053125,2.06875,1.903125,1.9375
2000-07-25 13:30:00,1.8375,1.9375,1.6625,1.88125
2000-07-26 13:30:00,1.753125,1.835938,1.703125,1.803125
2000-07-27 13:30:00,1.571875,1.6,1.4875,1.56875
2000-07-28 13:30:00,1.571875,1.60625,1.45,1.5
2000-07-31 13:30:00,1.503125,1.5125,1.39375,1.50625
2000-08-01 13:30:00,1.53125,1.6125,1.5125,1.5125
2000-08-02 13:30:00,1.5125,1.6,1.510938,1.540625
2000-08-03 13:30:00,1.471875,1.5875,1.465625,1.575
2000-08-04 13:30:00,1.596875,1.709375,1.575,1.625
2000-08-07 13:30:00,1.6,1.7125,1.58125,1.690625
2000-08-08 13:30:00,1.6625,1.66875,1.621875,1.646875
2000-08-09 13:30:00,1.61875,1.61875,1.51875,1.54375
2000-08-10 13:30:00,1.575,1.5875,1.4875,1.521875
2000-08-11 13:30:00,1.525,1.7,1.515625,1.684375
2000-08-14 13:30:00,1.675,1.759375,1.634375,1.74375
2000-08-15 13:30:00,1.73125,1.915625,1.71875,1.878125
2000-08-16 13:30:00,1.878125,1.99375,1.876563,1.93125
2000-08-17 13:30:00,1.9,1.953125,1.84375,1.9125
2000-08-18 13:30:00,1.9625,2.00625,1.946875,1.95
2000-08-21 13:30:00,1.954688,1.99375,1.825,1.875
2000-08-22 13:30:00,1.90625,1.909375,1.803125,1.825
2000-08-23 13:30:00,1.81875,1.975,1.75,1.940625
2000-08-24 13:30:00,1.978125,2.025,1.940625,1.96875
2000-08-25 13:30:00,1.95625,2.003125,1.928125,1.996875
2000-08-28 13:30:00,1.940625,2.125,1.928125,1.95625
2000-08-29 13:30:00,1.975,2.04375,1.94375,1.98125
2000-08-30 13:30:00,2.11875,2.198438,2.1,2.146875
2000-08-31 13:30:00,2.15625,2.159375,2.071875,2.075
2000-09-01 13:30:00,2.10625,2.125,2.05,2.075
2000-09-05 13:30:00,2.046875,2.315625,2.0125,2.284375
2000-09-06 13:30:00,2.3625,2.48125,2.284375,2.29375
2000-09-07 13:30:00,2.340625,2.35,2.15,2.175
2000-09-08 13:30:00,2.203125,2.25,2.125,2.146875
2000-09-11 13:30:00,2.13125,2.260938,2.109375,2.11875
2000-09-12 13:30:00,2.16875,2.209375,2.1125,2.134375
