time,open,high,low,close
2024-01-30 14:30:00,160.7,161.73,158.49,159.0
2024-01-31 14:30:00,157.0,159.01,154.81,155.2
2024-02-01 14:30:00,155.87,159.76,155.62,159.28
2024-02-02 14:30:00,169.19,172.5,167.33,171.81
2024-02-05 14:30:00,170.2,170.55,167.7,170.31
2024-02-06 14:30:00,169.39,170.71,167.65,169.15
2024-02-07 14:30:00,169.48,170.88,168.94,170.53
2024-02-08 14:30:00,169.65,171.43,168.88,169.84
2024-02-09 14:30:00,170.9,175.0,170.5803,174.45
2024-02-12 14:30:00,174.8,175.39,171.54,172.34
2024-02-13 14:30:00,167.73,170.95,165.75,168.64
2024-02-14 14:30:00,169.21,171.21,168.28,170.98
2024-02-15 14:30:00,170.58,171.17,167.59,169.8
2024-02-16 14:30:00,168.74,170.42,167.17,169.51
2024-02-20 14:30:00,167.83,168.71,165.74,167.08
2024-02-21 14:30:00,168.94,170.23,167.14,168.59
2024-02-22 14:30:00,173.1,174.8,171.77,174.58
2024-02-23 14:30:00,174.28,175.75,173.7,174.99
2024-02-26 14:30:00,175.7,176.37,174.26,174.73
2024-02-27 14:30:00,174.075,174.62,172.86,173.54
2024-02-28 14:30:00,172.44,174.05,172.27,173.16
2024-02-29 14:30:00,173.01,177.22,172.85,176.76
2024-03-01 14:30:00,176.75,178.725,176.07,178.22
2024-03-04 14:30:00,177.53,180.14,177.49,177.58
2024-03-05 14:30:00,176.93,176.93,173.303,174.12
2024-03-06 14:30:00,175.54,176.46,173.26,173.51
2024-03-07 14:30:00,174.83,177.99,173.72,176.82
2024-03-08 14:30:00,176.44,178.785,174.33,175.35
2024-03-11 13:30:00,174.31,174.47,171.47,171.96
2024-03-12 13:30:00,173.5,176.76,171.98,175.39
2024-03-13 13:30:00,175.9,177.62,175.55,176.555
2024-03-14 13:30:00,177.69,179.53,176.465,178.75
2024-03-15 13:30:00,176.64,177.93,173.9,174.42
2024-03-18 13:30:00,175.8,176.69,174.28,174.48
2024-03-19 13:30:00,174.215,176.09,173.52,175.9
2024-03-20 13:30:00,176.14,178.53,174.64,178.15
2024-03-21 13:30:00,179.988,181.415,178.15,178.15
2024-03-22 13:30:00,177.752,179.255,176.75,178.87
2024-03-25 13:30:00,178.01,180.99,177.24,179.71
2024-03-26 13:30:00,180.15,180.45,177.95,178.3
2024-03-27 13:30:00,179.88,180.0,177.3099,179.83
2024-03-28 13:30:00,180.17,181.7,179.26,180.38
2024-04-01 13:30:00,180.79,183.0,179.95,180.97
2024-04-02 13:30:00,179.07,180.79,178.3762,180.69
2024-04-03 13:30:00,179.9,182.87,179.8,182.41
2024-04-04 13:30:00,184.0,185.1,180.0,180.0
2024-04-05 13:30:00,182.38,186.27,181.97,185.07
2024-04-08 13:30:00,186.9,187.29,184.81,185.19
2024-04-09 13:30:00,187.24,187.34,184.2,185.67
2024-04-10 13:30:00,182.765,186.2699,182.67,185.95
2024-04-11 13:30:00,186.74,189.77,185.51,189.05
2024-04-12 13:30:00,187.72,188.38,185.08,186.13
2024-04-15 13:30:00,187.425,188.69,183.0,183.62
2024-04-16 13:30:00,183.27,184.83,182.26,183.32
2024-04-17 13:30:00,184.31,184.57,179.82,181.28
2024-04-18 13:30:00,181.47,182.39,178.65,179.22
2024-04-19 13:30:00,178.74,179.0,173.44,174.63
2024-04-22 13:30:00,176.94,178.87,174.56,177.23
2024-04-23 13:30:00,178.08,179.93,175.975,179.54
2024-04-24 13:30:00,179.94,180.323,176.18,176.59
2024-04-25 13:30:00,169.68,173.92,166.32,173.67
2024-04-26 13:30:00,177.795,180.82,176.13,179.62
2024-04-29 13:30:00,182.75,183.53,179.39,180.96
2024-04-30 13:30:00,181.09,182.99,174.8,175.0
2024-05-01 13:30:00,181.635,185.15,176.56,179.0
2024-05-02 13:30:00,180.85,185.1,179.91,184.72
2024-05-03 13:30:00,186.99,187.87,185.42,186.21
2024-05-06 13:30:00,186.28,188.745,184.8,188.7
2024-05-07 13:30:00,188.92,189.94,187.305,188.76
2024-05-08 13:30:00,187.44,188.43,186.385,188.0
