time,open,high,low,close,Volume
2025-03-13 11:00:00,214.2400,214.8000,213.7700,213.8852,1170196
2025-03-13 11:15:00,213.9200,214.1400,213.6300,214.0402,1167593
2025-03-13 11:30:00,214.0450,214.3500,212.8200,213.4500,2016930
2025-03-13 11:45:00,213.4100,213.8400,212.0000,212.0757,2155890
2025-03-13 12:00:00,212.0800,212.3300,211.5500,211.9600,2769423
2025-03-13 12:15:00,211.9700,212.3200,211.7200,211.9400,1277149
2025-03-13 12:30:00,211.9338,212.9300,211.8000,212.1050,1417695
2025-03-13 12:45:00,212.0900,212.1401,211.1300,211.4900,1847271
2025-03-13 13:00:00,211.4900,211.7000,210.9300,211.2000,1316729
2025-03-13 13:15:00,211.2050,211.2210,210.6900,211.1550,1417689
2025-03-13 13:30:00,211.1400,211.2700,210.5503,210.7700,1298632
2025-03-13 13:45:00,210.7750,211.3600,210.5000,211.1150,1121200
2025-03-13 14:00:00,211.1000,212.4700,211.0400,212.3033,1271904
2025-03-13 14:15:00,212.3100,212.3300,211.4000,212.2800,1342199
2025-03-13 14:30:00,212.2860,212.4699,212.0389,212.2300,1305422
2025-03-13 14:45:00,212.2300,212.2500,211.3900,211.9200,1467394
2025-03-13 15:00:00,211.9100,212.2900,210.8600,211.0334,1538166
2025-03-13 15:15:00,211.0500,211.4700,210.3600,210.6300,1586353
2025-03-13 15:30:00,210.6700,210.7100,208.4200,208.9700,4156945
2025-03-13 15:45:00,208.9800,209.7600,208.5200,209.7100,5353000
2025-03-13 16:00:00,209.7100,211.5036,209.6000,210.0200,14370630
2025-03-13 16:15:00,209.6800,247.1000,209.6800,209.8800,53262
2025-03-13 16:30:00,209.9800,209.9900,209.6800,209.8800,710515
2025-03-13 16:45:00,209.8800,265.1391,202.0051,209.8500,25983
2025-03-13 17:00:00,213.7223,258.4298,209.6800,209.8333,91086
2025-03-13 17:15:00,209.8380,209.9400,209.7000,209.7600,9589
2025-03-13 17:30:00,209.7500,209.9000,209.7000,209.7499,5212
2025-03-13 17:45:00,209.7500,209.9400,209.6800,209.9200,22063
2025-03-13 18:00:00,209.9300,210.4500,209.9000,210.3500,29926
2025-03-13 18:15:00,210.3500,210.4800,210.2000,210.4800,16690
2025-03-13 18:30:00,210.4800,210.8800,210.3000,210.6000,24294
2025-03-13 18:45:00,210.6000,210.7500,210.4500,210.5100,14820
2025-03-13 19:00:00,210.5100,238.9550,209.6800,210.5400,15232
2025-03-13 19:15:00,210.5900,210.6400,209.6800,210.4500,5917
2025-03-13 19:30:00,210.3825,210.5000,209.6800,210.1017,24189
2025-03-13 19:45:00,210.1500,210.5000,210.0500,210.2000,12683
2025-03-14 04:00:00,211.1500,211.2600,210.2000,210.8500,13035
2025-03-14 04:15:00,210.8900,211.0000,210.8000,210.9100,3832
2025-03-14 04:30:00,210.9300,210.9300,210.6200,210.7200,9378
2025-03-14 04:45:00,210.7300,210.9300,210.7100,210.8200,6128
2025-03-14 05:00:00,210.8000,210.9300,210.7000,210.7500,6921
2025-03-14 05:15:00,210.7400,210.9300,210.6500,210.7900,9988
2025-03-14 05:30:00,210.7900,210.8600,210.3000,210.4100,13897
2025-03-14 05:45:00,210.4400,210.6400,210.2300,210.5600,7309
2025-03-14 06:00:00,210.5400,210.7300,210.4400,210.4400,5079
2025-03-14 06:15:00,210.4900,210.6400,210.3800,210.5900,6454
2025-03-14 06:30:00,210.6000,210.6000,210.3400,210.4900,10556
2025-03-14 06:45:00,210.4900,210.8800,210.4500,210.8000,15481
2025-03-14 07:00:00,210.8200,210.9100,210.5200,210.6500,14849
2025-03-14 07:15:00,210.6300,211.1300,210.6300,211.0500,21880
2025-03-14 07:30:00,211.0200,211.0500,210.9500,211.0400,19525
2025-03-14 07:45:00,211.0400,211.0500,210.9000,210.9300,10311
2025-03-14 08:00:00,210.9300,211.8600,209.6800,211.0110,172712
2025-03-14 08:15:00,211.0400,211.0500,210.3300,211.0300,84965
2025-03-14 08:30:00,211.0300,241.8400,210.6400,211.0012,63222
2025-03-14 08:45:00,211.0500,239.0700,209.6800,211.3025,462658
2025-03-14 09:00:00,211.3900,211.5800,210.9025,211.0030,79496
2025-03-14 09:15:00,211.0012,211.4100,210.6000,211.2800,157880
2025-03-14 09:30:00,211.2500,213.4300,210.9700,213.0300,5400301
2025-03-14 09:45:00,213.0250,213.3000,212.2400,212.4900,1931087
2025-03-14 10:00:00,212.4400,212.4400,210.2700,210.3600,2866151
2025-03-14 10:15:00,210.3750,211.3261,209.5800,210.3781,3055075
2025-03-14 10:30:00,210.3800,211.7400,209.9800,211.2500,2319519
2025-03-14 10:45:00,211.2600,211.8900,211.0500,211.7400,1780433
2025-03-14 11:00:00,211.7625,212.0800,211.2000,211.2900,1784050
2025-03-14 11:15:00,211.3100,212.3800,211.2900,211.9300,1345175
2025-03-14 11:30:00,211.9300,213.8800,211.9100,213.8500,2431972
2025-03-14 11:45:00,213.8500,213.9500,212.8800,213.2800,1234043
2025-03-14 12:00:00,213.2800,213.2900,212.3800,212.4450,1048383
2025-03-14 12:15:00,212.4300,212.7500,212.2307,212.2307,1090232
2025-03-14 12:30:00,212.2350,212.9500,212.0723,212.9232,852036
2025-03-14 12:45:00,212.9350,213.2300,212.6568,212.8800,829196
2025-03-14 13:00:00,212.8700,213.5000,212.7900,212.8499,972976
2025-03-14 13:15:00,212.8400,213.0398,212.2600,212.3150,925024
2025-03-14 13:30:00,212.3026,212.5399,211.9600,212.1755,1170982
2025-03-14 13:45:00,212.1610,212.6250,212.1000,212.4000,802963
2025-03-14 14:00:00,212.3850,212.6899,210.9300,211.2400,2371665
2025-03-14 14:15:00,211.2400,211.4200,210.7600,211.2450,1661644
2025-03-14 14:30:00,211.2500,212.5000,211.2500,212.3700,1173450
2025-03-14 14:45:00,212.3750,212.7000,212.2400,212.6100,1029535
2025-03-14 15:00:00,212.6100,213.3390,212.4850,213.3253,1213831
2025-03-14 15:15:00,213.3250,213.4110,212.8000,212.9053,1204825
2025-03-14 15:30:00,212.8910,213.2700,212.7100,212.9812,1390636
2025-03-14 15:45:00,212.9800,213.9000,212.7500,213.3800,4959999
2025-03-14 16:00:00,213.3800,213.4900,213.1300,213.3100,19052899
2025-03-14 16:15:00,213.3100,213.4900,213.1600,213.1700,20586
2025-03-14 16:30:00,213.1600,227.2009,213.1600,213.3000,231058
2025-03-14 16:45:00,213.3000,243.2133,206.9770,213.2400,284532
2025-03-14 17:00:00,213.2500,216.7766,213.2000,213.2500,6527
2025-03-14 17:15:00,213.2500,213.3000,213.1800,213.2200,5565
2025-03-14 17:30:00,213.2300,213.3000,213.1800,213.2700,3254
2025-03-14 17:45:00,213.2900,213.3000,213.1800,213.2200,9352
2025-03-14 18:00:00,213.2918,213.3000,213.1800,213.1900,1807
2025-03-14 18:15:00,213.2700,213.2700,213.1800,213.1999,3790
2025-03-14 18:30:00,213.1900,213.2300,213.1205,213.2200,7350
2025-03-14 18:45:00,213.2300,213.3000,213.1900,213.2800,6173
2025-03-14 19:00:00,213.2800,213.3000,213.2100,213.2800,2471
2025-03-14 19:15:00,213.3000,213.3000,213.1700,213.2889,6085
2025-03-14 19:30:00,213.2400,213.3500,213.2000,213.3300,9912
2025-03-14 19:45:00,213.3300,213.3500,213.2000,213.3499,11059
