time,open,high,low,close,Volume
2025-03-21 15:15:00,215.0600,215.3400,214.9200,215.2700,315142
2025-03-21 15:20:00,215.2600,215.3000,214.9400,215.2300,334181
2025-03-21 15:25:00,215.2150,215.3500,215.1400,215.3100,317907
2025-03-21 15:30:00,215.3100,215.4050,215.0301,215.1100,498832
2025-03-21 15:35:00,215.1000,215.2600,215.0100,215.1950,380650
2025-03-21 15:40:00,215.1800,215.4100,215.1550,215.3700,470283
2025-03-21 15:45:00,215.3600,215.7800,215.3300,215.5600,609305
2025-03-21 15:50:00,215.5800,217.7500,215.5700,217.3050,2851775
2025-03-21 15:55:00,217.3100,218.8400,217.2500,218.3600,5337522
2025-03-21 16:00:00,218.3500,218.4400,217.4000,217.8700,57152224
2025-03-21 16:05:00,217.8300,218.2714,217.2700,217.3600,7102436
2025-03-21 16:10:00,217.3600,218.2787,217.3100,217.5470,404073
2025-03-21 16:15:00,217.5500,218.2700,217.4508,217.5800,21387
2025-03-21 16:20:00,217.5800,218.2918,217.5700,217.6300,41439
2025-03-21 16:25:00,217.6300,218.2700,217.5100,217.5600,64350
2025-03-21 16:30:00,217.5600,218.2700,217.4700,217.5000,52456
2025-03-21 16:35:00,217.5000,218.2700,217.5000,217.5500,40299
2025-03-21 16:40:00,217.6000,218.2700,217.5000,217.5300,5884
2025-03-21 16:45:00,217.5500,217.9800,217.4700,217.5800,22478
2025-03-21 16:50:00,217.5400,218.2700,217.5100,217.5800,8959
2025-03-21 16:55:00,217.5800,218.2700,217.5406,217.7427,147966
2025-03-21 17:00:00,217.7500,217.7700,217.5400,217.6800,4913
2025-03-21 17:05:00,217.6793,217.7500,202.4032,217.6200,7811
2025-03-21 17:10:00,217.6000,218.2700,208.1148,217.5293,58922
2025-03-21 17:15:00,217.5062,220.7776,217.5000,217.6950,3510
2025-03-21 17:20:00,217.6000,217.6600,217.5000,217.5300,7596
2025-03-21 17:25:00,217.5700,218.2700,217.5300,217.5600,64101
2025-03-21 17:30:00,217.5600,217.5700,217.3500,217.5000,7317
2025-03-21 17:35:00,217.5300,217.6000,217.4500,217.5900,706
2025-03-21 17:40:00,217.4512,217.6000,217.4500,217.5500,1188
2025-03-21 17:45:00,217.6000,217.6000,217.5000,217.5400,1022
2025-03-21 17:50:00,217.5400,217.6000,217.5400,217.5600,1510
2025-03-21 17:55:00,217.5500,217.6000,217.5500,217.6000,589
2025-03-21 18:00:00,217.5900,217.6500,217.5900,217.6100,546
2025-03-21 18:05:00,217.6100,217.6500,217.5900,217.6000,684
2025-03-21 18:10:00,217.6002,217.6002,216.0665,217.5800,2081
2025-03-21 18:15:00,217.5800,217.5900,217.5400,217.5487,899
2025-03-21 18:20:00,217.5400,217.6500,217.5200,217.6000,6544
2025-03-21 18:25:00,217.6000,217.7400,217.5900,217.7200,2954
2025-03-21 18:30:00,217.6200,217.7500,217.6000,217.7200,928
2025-03-21 18:35:00,217.7500,217.7500,217.7000,217.7000,841
2025-03-21 18:40:00,217.7200,217.7500,217.6100,217.7009,488
2025-03-21 18:45:00,217.6200,217.7800,217.6200,217.7500,719
2025-03-21 18:50:00,217.7800,217.7800,217.7000,217.7800,351
2025-03-21 18:55:00,217.7800,217.7800,217.6200,217.7200,1274
2025-03-21 19:00:00,217.7475,217.7800,217.7000,217.7500,584
2025-03-21 19:05:00,217.7053,217.7800,217.7000,217.7100,1646
2025-03-21 19:10:00,217.7600,217.7800,217.7000,217.7100,1028
2025-03-21 19:15:00,217.7800,217.7800,217.7000,217.7780,3600
2025-03-21 19:20:00,217.7300,217.7800,217.7000,217.7000,4230
2025-03-21 19:25:00,217.7400,217.7800,217.7000,217.7001,6553
2025-03-21 19:30:00,217.7100,218.2700,217.6000,217.6597,120809
2025-03-21 19:35:00,217.6600,217.6600,217.6200,217.6400,3889
2025-03-21 19:40:00,217.6493,217.6600,217.6000,217.6400,743
2025-03-21 19:45:00,217.6400,217.7800,217.6300,217.7800,4372
2025-03-21 19:50:00,217.6501,217.7800,217.6500,217.7019,3217
2025-03-21 19:55:00,217.7400,217.8800,217.7000,217.8000,7139
