time,open,high,low,close
2024-02-07 14:30:00,144.76,145.615,143.925,145.54
2024-02-08 14:30:00,145.83,146.33,145.105,145.91
2024-02-09 14:30:00,146.68,149.44,146.18,149.0
2024-02-12 14:30:00,148.42,149.335,147.37,147.53
2024-02-13 14:30:00,144.92,146.67,143.69,145.14
2024-02-14 14:30:00,146.08,146.52,144.094,145.94
2024-02-15 14:30:00,143.14,143.52,140.46,142.77
2024-02-16 14:30:00,142.99,143.19,140.14,140.52
2024-02-20 14:30:00,139.655,142.08,139.49,141.12
2024-02-21 14:30:00,141.45,142.69,140.675,142.55
2024-02-22 14:30:00,144.93,145.0,142.8,144.09
2024-02-23 14:30:00,143.67,144.68,143.43,143.96
2024-02-26 14:30:00,142.14,142.44,137.39,137.57
2024-02-27 14:30:00,138.02,139.25,137.09,138.88
2024-02-28 14:30:00,137.9,138.01,135.41,136.38
2024-02-29 14:30:00,137.28,138.86,136.4,138.46
2024-03-01 14:30:00,138.43,138.87,136.92,137.14
2024-03-04 14:30:00,135.66,135.66,131.91,133.35
2024-03-05 14:30:00,131.88,133.24,130.665,132.67
2024-03-06 14:30:00,133.12,133.58,130.85,131.4
2024-03-07 14:30:00,132.795,134.94,131.61,134.38
2024-03-08 14:30:00,134.21,138.085,134.0,135.41
2024-03-11 13:30:00,136.13,139.095,136.13,137.67
2024-03-12 13:30:00,137.03,139.375,137.03,138.5
2024-03-13 13:30:00,139.0,141.09,138.99,139.79
2024-03-14 13:30:00,141.19,143.585,140.455,143.1
2024-03-15 13:30:00,142.5,143.18,140.03,141.18
2024-03-18 13:30:00,148.61,152.15,147.17,147.68
2024-03-19 13:30:00,148.16,148.7913,146.08,147.03
2024-03-20 13:30:00,148.0,148.86,146.735,148.74
2024-03-21 13:30:00,149.47,150.37,146.9001,147.6
2024-03-22 13:30:00,149.12,151.58,148.98,150.77
2024-03-25 13:30:00,149.94,150.375,147.82,150.07
2024-03-26 13:30:00,150.22,152.256,149.98,150.67
2024-03-27 13:30:00,151.18,151.635,148.9,150.87
2024-03-28 13:30:00,150.85,151.43,150.17,150.93
2024-04-01 13:30:00,150.69,155.74,150.61,155.49
2024-04-02 13:30:00,153.5,154.7,152.15,154.56
2024-04-03 13:30:00,153.6,155.08,152.73,154.92
2024-04-04 13:30:00,153.5,154.77,150.45,150.53
2024-04-05 13:30:00,150.03,153.42,149.6,152.5
2024-04-08 13:30:00,152.78,155.27,152.61,154.85
2024-04-09 13:30:00,156.085,158.56,155.19,156.6
2024-04-10 13:30:00,156.21,156.61,154.68,156.14
2024-04-11 13:30:00,156.91,159.68,156.46,159.41
2024-04-12 13:30:00,157.96,160.2225,157.14,157.73
2024-04-15 13:30:00,158.86,159.24,154.59,154.86
2024-04-16 13:30:00,154.19,155.65,153.43,154.4
2024-04-17 13:30:00,155.62,157.08,154.58,155.47
2024-04-18 13:30:00,155.34,156.94,154.62,156.01
2024-04-19 13:30:00,156.2,156.36,152.3,154.09
2024-04-22 13:30:00,154.31,157.64,154.06,156.28
2024-04-23 13:30:00,156.96,158.97,156.28,158.26
2024-04-24 13:30:00,157.49,159.565,157.165,159.13
2024-04-25 13:30:00,151.33,156.49,150.87,156.0
2024-04-26 13:30:00,174.37,174.71,169.65,171.95
2024-04-29 13:30:00,169.058,169.55,165.21,166.15
2024-04-30 13:30:00,165.612,168.1,162.6,162.78
2024-05-01 13:30:00,164.3,167.12,163.09,163.86
2024-05-02 13:30:00,164.785,166.73,163.89,166.62
2024-05-03 13:30:00,167.56,167.96,163.05,167.24
2024-05-06 13:30:00,167.46,168.14,166.03,168.1
2024-05-07 13:30:00,168.5,171.76,168.39,171.25
2024-05-08 13:30:00,169.0,170.15,168.735,169.38
2024-05-09 13:30:00,169.39,170.69,168.18,169.96
2024-05-10 13:30:00,168.025,169.85,166.19,168.65
2024-05-13 13:30:00,164.26,169.28,164.0,169.14
2024-05-14 13:30:00,169.77,171.25,168.8,170.34
2024-05-15 13:30:00,170.63,172.65,170.51,172.51
2024-05-16 13:30:00,173.29,175.115,172.69,174.18
