time,open,high,low,close
2024-12-06 14:30:00,172.03,175.08,171.86,174.71
2024-12-09 14:30:00,173.96,176.26,173.65,175.37
2024-12-10 14:30:00,182.845,186.36,181.05,185.17
2024-12-11 14:30:00,185.31,195.61,184.85,195.4
2024-12-12 14:30:00,195.0,195.18,191.71,191.96
2024-12-13 14:30:00,191.01,192.73,189.64,189.82
2024-12-16 14:30:00,192.87,199.0,192.62,196.66
2024-12-17 14:30:00,197.25,201.42,194.98,195.42
2024-12-18 14:30:00,195.22,197.0,187.74,188.4
2024-12-19 14:30:00,191.625,193.03,188.38,188.51
2024-12-20 14:30:00,185.78,192.89,185.22,191.41
2024-12-23 14:30:00,192.62,195.1,190.15,194.63
2024-12-24 14:30:00,194.84,196.11,193.78,196.11
2024-12-26 14:30:00,195.15,196.748,194.375,195.6
2024-12-27 14:30:00,194.95,195.32,190.65,192.76
2024-12-30 14:30:00,189.8,192.55,189.12,191.24
2024-12-31 14:30:00,191.075,191.96,188.51,189.3
2025-01-02 14:30:00,190.65,192.0,187.5,189.43
2025-01-03 14:30:00,191.37,193.21,189.975,191.79
2025-01-06 14:30:00,193.98,198.2222,193.85,196.87
2025-01-07 14:30:00,197.11,201.0,194.6,195.49
2025-01-08 14:30:00,192.57,196.29,192.38,193.95
2025-01-10 14:30:00,194.295,196.52,190.31,192.04
2025-01-13 14:30:00,190.07,191.18,187.36,191.01
2025-01-14 14:30:00,191.24,191.98,188.3082,189.66
2025-01-15 14:30:00,193.09,196.36,191.86,195.55
2025-01-16 14:30:00,194.14,195.48,192.81,192.91
2025-01-17 14:30:00,196.53,197.23,193.75,196.0
2025-01-21 14:30:00,199.07,202.29,197.87,198.05
2025-01-22 14:30:00,199.06,200.48,197.53,198.37
2025-01-23 14:30:00,198.14,200.3,195.2,197.98
2025-01-24 14:30:00,198.1,200.9,198.0,200.21
2025-01-27 14:30:00,192.41,196.88,190.73,191.81
2025-01-28 14:30:00,192.745,195.48,190.68,195.3
2025-01-29 14:30:00,195.555,196.785,193.43,195.41
2025-01-30 14:30:00,198.0,201.4,197.67,200.87
2025-01-31 14:30:00,202.0,205.48,201.8,204.02
2025-02-03 14:30:00,200.69,203.75,200.1,201.23
2025-02-04 14:30:00,203.39,207.05,202.81,206.38
2025-02-05 14:30:00,191.07,192.75,188.03,191.33
2025-02-06 14:30:00,189.5,192.1,188.72,191.6
2025-02-07 14:30:00,191.05,191.18,183.24,185.34
2025-02-10 14:30:00,187.35,188.2,185.86,186.47
2025-02-11 14:30:00,185.03,186.94,184.28,185.32
2025-02-12 14:30:00,183.22,185.11,181.83,183.61
2025-02-13 14:30:00,184.32,186.28,183.14,186.14
2025-02-14 14:30:00,185.055,186.4,184.32,185.23
2025-02-18 14:30:00,185.6,185.96,181.7401,183.77
2025-02-19 14:30:00,184.07,185.46,183.59,185.27
2025-02-20 14:30:00,184.8,185.31,182.72,184.56
2025-02-21 14:30:00,185.15,185.34,179.08,179.66
2025-02-24 14:30:00,181.99,183.12,178.885,179.25
2025-02-25 14:30:00,178.04,178.74,174.6939,175.42
2025-02-26 14:30:00,175.07,176.08,171.5807,172.73
2025-02-27 14:30:00,173.99,174.56,167.94,168.5
2025-02-28 14:30:00,168.68,170.61,166.77,170.28
2025-03-03 14:30:00,171.925,173.37,165.93,167.01
2025-03-04 14:30:00,166.24,173.2946,165.8,170.92
2025-03-05 14:30:00,170.52,173.78,169.06,173.02
2025-03-06 14:30:00,170.53,174.81,170.5,172.35
2025-03-07 14:30:00,171.26,174.97,170.27,173.86
2025-03-10 13:30:00,168.26,168.46,163.69,165.87
2025-03-11 13:30:00,164.91,166.75,161.37,164.04
2025-03-12 13:30:00,166.58,167.6399,163.53,167.11
2025-03-13 13:30:00,166.035,166.13,162.11,162.76
2025-03-14 13:30:00,163.27,166.49,162.45,165.49
2025-03-17 13:30:00,165.03,166.3,163.67,164.29
2025-03-18 13:30:00,163.675,164.25,156.72,160.67
